trip_id,delayed,PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster,dbscan_cluster
T00050,1,0.5273421181574472,0.8444946235064363,1.1379231941615089,-1.0311830634817598,0.8338609667825491,-0.487604733377904,0.7585122598398801,3,1
T00051,1,0.08081256752632403,-3.082475566821976,0.2111374060924236,-2.4660044532806307,-0.3630415236445959,0.7348496716088311,0.9382782467732946,1,1
T00052,0,-2.136859858413112,-2.6701560415681467,1.1974006282178793,-1.2660431796669878,-0.2941088225983951,-1.455794306413099,0.5096016385040756,1,0
T00053,0,-1.668470984860512,0.12488500590381,-1.8591178734766929,0.7271013674846298,-1.8998822632516528,0.5378165347166832,0.4892986541962609,2,1
T00054,0,-2.0595681156903756,0.6129261277807034,-0.9655797628997996,-0.351370328562208,0.44268890695039687,-1.4682081037309205,-0.2253837489775691,2,1
T00055,1,2.741678769924539,0.18580327367900568,1.083855430274956,0.9929983143062512,0.30825041956071,0.7274993109402772,-0.03557921254840498,3,1
T00056,0,-1.9433671023155812,-0.06417955754969704,-0.0884100841966309,-1.866158784034278,0.6234754540411073,-2.8837169686099857,0.6467716466652054,2,1
T00057,1,1.275213310895061,0.9747046943821815,-0.18598637259910564,1.6314648821220674,-1.9513417208982071,0.02828289604685274,-0.7220592059597405,3,1
T00058,1,-0.7326745821893567,0.2828968268836246,-0.8497829288815139,-1.1430342662011368,-1.713353429675057,-1.4061054006559095,-0.46645610141094834,2,1
T00059,0,-1.7282484988851627,0.5240301954405006,0.19073490177220595,-0.17886341768717823,-1.797877889912765,-0.14708299716548,0.4665412517387697,2,1
T00060,1,-0.87595230276491,0.06602098650183308,-1.6705784182174943,0.3466248620690277,-1.4866591008164645,-1.250986807104173,0.9885334685053084,2,1
T00061,1,-0.792458499691509,0.6615585611638577,1.4406999589804748,-0.1208171427732476,-0.3504704489579369,-0.8835283154660674,-0.6944059556637832,2,1
T00062,1,1.6008571355148054,1.164263510452323,1.5101982959846918,-1.444157322689147,0.33091139349210874,-1.578302387676265,0.8995070837786842,3,1
T00063,1,0.03792325724360292,0.8691473457745562,1.777784214600496,-0.7963974628694593,0.4504002832045565,-1.343264680925209,0.5835354584582315,3,1
T00064,1,0.5300310965044294,-1.3116771333450217,-2.11971237497608,0.7782037427091699,-0.15365229936490166,-0.0323569552493056,-1.4947586447409769,1,1
T00065,1,2.243366622473048,1.2466005842211738,0.6676267568214209,0.7018661008028702,-0.4120884305742244,-1.0542570066074166,1.551640313068341,3,1
T00066,1,0.5773312356865484,0.8495459478673604,-2.3505149778182526,-0.2082927156033136,0.5517448552784897,-0.98482573542554,0.5341722584896071,3,1
T00067,0,-1.7254136824810642,-4.410406079902237,1.3782671698169917,-0.8424677665542785,-1.6263144580394968,-0.29128419410842715,-1.477471841839458,1,1
T00068,1,-0.8666880268242582,1.3202040618866644,1.944996925303385,-1.1192285046612949,-1.3476230474752682,1.1368527598614888,-0.7664927441853588,2,1
T00069,1,1.0089348930662023,-0.40856779819984895,-0.6068763301455637,-0.9003744582266408,-0.3628182111783786,-1.0603552406201393,-0.10808235921336516,3,1
T00070,1,1.0954448736414788,0.6869707529213727,-1.3586218752492225,1.1897566219153746,0.21648198467835864,-2.514237825676079,0.17327221008900054,3,1
T00071,1,1.8200009741867251,-0.6376054988725044,-0.11160399293912145,-1.7035440356216152,-1.4278987625095256,-0.7423629587979053,1.4125827281194987,3,1
T00072,1,-1.1314901625060192,0.5588498330921261,0.6874314020050701,0.317876897688583,-0.9846594722215428,-0.00764530712050703,0.3938620952974406,2,1
T00073,1,2.332089990023075,1.3827095671570084,-1.716441537996345,0.1338274761326539,0.34628182894563764,-0.869026695860603,1.0121547477784671,3,1
T00074,1,0.9311063559159348,1.481948901264154,0.9731951425838072,-2.2238165018178706,-0.8291480245631031,1.682907120840362,1.3645452477394795,3,1
T00075,0,-2.6912727392838436,0.4956029517136446,-1.3372873569534802,-0.4230408237895236,-0.823764795739674,0.18033063976789032,-1.1395751176870448,2,1
T00076,1,1.8348027566152991,0.91384537784939,-1.4195133361731334,1.7403735249802237,0.30178140374350043,-0.0440834974266564,2.328244182350876,3,1
T00077,1,0.4343071661824005,-2.0224358434552534,1.1035058373431974,0.1921555964356318,1.2300440341164425,1.2195817647071674,-0.7104108229610874,1,1
T00078,1,0.6094798199793343,1.0572173441668855,-1.4436769810222814,1.5450696664727592,0.503426581759184,1.698838719242485,-0.42008416074720933,3,1
T00079,0,-1.511439473036054,-2.626728837151486,2.2150248818759586,0.09732704683650936,1.5237780920104265,0.4346152340173618,0.6322341590470267,1,1
T00080,1,-0.34166431744129827,1.1530438560046714,0.5282936898431294,-0.4598809335531327,1.6613140899404089,1.4152264702795732,0.5699302900439568,2,1
T00081,1,-0.9115988934243304,-0.2298765456183572,-2.077415543546049,-0.08642177579523463,-0.5512501281591723,-1.4458602417321502,0.4668720627446008,2,1
T00082,1,2.025432665213674,-2.9638557169260715,2.2977100943278788,1.373281949386942,1.116646557748242,-0.6803366992230091,1.0467821347018522,1,1
T00083,1,2.7865617160072342,-2.5336549584462347,1.7205884457861436,-1.1796607722574195,-0.5583138247420371,1.1156217984357777,-0.05082588618841955,1,1
T00084,1,0.8571738629399168,0.5916755095290368,-1.760577906329079,-2.112158818726484,1.770015617348991,0.210630171950024,-0.3733678899407959,3,1
T00085,1,-0.12175661798990098,-3.896326743327327,1.465443205683038,2.364590571589863,0.6588023989944762,0.7868745523153097,1.012600834364778,1,1
T00086,1,-0.7219182121542026,0.5445825355200532,-0.7408555200531111,0.6200384991444167,1.8032099459326671,-0.8541921048093064,1.3689380968259883,2,1
T00087,1,-0.07063189031647228,0.9353155902805602,-1.2917373332414346,0.5006662649212588,2.3356410832888894,-0.6482671654868988,-0.14656922856954768,3,1
T00088,1,1.3531201248869305,1.0752183270411275,-1.9431435877991672,1.378647766876531,0.6007730064860073,0.9016930799605808,1.1809374722300598,3,1
T00089,1,2.350504873928583,-2.47465251183017,2.3775714235804593,1.1822723941194575,1.5413444845617592,0.0934398056426934,0.714476759365352,1,1
T00090,1,0.6897408237586589,-2.6396303586182013,-1.0998912784152557,-0.9549426711844984,1.2580778836962083,2.2050116583899464,0.8656722060024649,1,1
T00091,1,-0.3103128276941188,-0.21245344140877945,-2.171516401683682,-1.0520987963147304,0.7105136271866933,-0.44660442800472855,2.1325928810440935,2,1
T00092,1,-0.27350913050424847,-0.02676758558319621,-1.7529079303845818,-0.617511067163979,1.5182942996092474,0.8730232533261477,1.9212943862961571,2,1
T00093,1,-0.45063894869627624,-1.4982924844334282,1.5366643447736743,1.1715137678050715,0.7086426975732033,0.26064195916514293,-0.11791762574598304,1,1
T00094,1,1.8664885308561945,0.9101194086401873,1.092948595914747,-1.7908442115421268,-0.7162207046690591,1.4896679220858156,-0.8594514417793898,3,1
T00095,0,-1.3244656376907733,-0.10469395501457536,-2.0170809076355956,-0.2226841366297344,2.0388103500903596,1.18999400507788,0.6342218908414605,2,1
T00096,1,1.2977821964264122,1.4080985291246009,-0.13541498827558626,0.3717534132739856,0.9681811293112664,2.3605721757812668,0.4246981809556985,3,1
T00097,1,1.6619435065650203,0.600963121032133,-0.21479431936950544,-0.8266282075466659,0.2836721715339845,0.4623257205911818,1.3881960352778953,3,1
T00098,1,-0.6131483480887039,-0.953927083516082,-0.200218946592767,0.9410424880354596,-0.6810266456902329,1.1816768883313715,0.605365742802357,2,1
T00099,0,-1.4286490578293476,0.5281683635004882,0.21442513642335348,0.6878067706928229,0.434851853095904,1.6126267557706082,-0.12788467202281745,2,1
T00100,1,-0.6294613960370082,0.40212898577287687,0.6077882380126532,-1.7778480018279257,1.7920452827489872,-1.3843165916606088,-0.00142434774059319,2,1
T00101,1,-1.0358355454818555,0.432408804068276,-1.7193040860595832,0.3074898539118003,1.0240186768321666,-0.00674572852444033,-0.4220755042946576,2,1
T00102,1,2.4721310689391087,-0.03985628990581694,-1.7397054819947004,0.7604797215378574,0.737887239735392,1.013009212998797,0.08274995260566737,3,1
T00103,0,-2.5277235850053024,1.125083238938781,1.855597392287751,-0.3760192156024389,0.12922116332951938,2.220806354801895,-0.5891243812613183,2,1
T00104,1,-0.24739413776701197,1.046920163554333,-0.3442318812791192,0.8800226367160928,2.294542243310167,1.2369563323161472,-1.5992624653596126,2,1
T00105,1,0.3321355910645189,0.2426623596013438,-2.3799882909225714,0.42980129496677433,1.2449475310397804,-0.6887951118105275,-0.9044464992347556,3,1
T00106,1,2.2677070221387226,0.5740616681679943,-2.618140735999757,0.8734114244215125,-0.34889698432704386,1.020083219710953,1.3176012001658908,3,1
T00107,1,1.4703729493230588,-1.8823919793388677,1.2770446066261796,0.910108184628195,1.9755250505621271,1.1095313480951778,-0.16371168584200346,1,1
T00108,1,-0.22268161430278025,1.1209859384067329,0.9564064625290172,-0.07116608229593807,0.9062039399185042,0.7269736155139515,0.21458225960439875,3,1
T00109,1,-0.2773603167849588,0.9206599749147284,1.3962942485593592,1.41996445466139,1.0413772037596118,1.142728442174354,0.5018014728126902,3,1
T00110,0,-1.6287329082918824,0.34205260523709236,1.1146873945926958,-1.2433598060960078,-0.07305469883571247,0.20480008932990196,-0.7647594694340843,2,1
T00111,1,0.1808851150205643,0.8095096633172209,-0.2513538479954671,-2.4763144293837165,1.1221654250484745,0.860233120910872,-0.9132576500706268,3,1
T00112,1,2.647988302202149,-2.628805735706108,-2.293555526641933,0.30968167749922254,0.7779551711375224,1.2112785626520384,-0.8172429012920238,1,1
T00113,1,-0.643143785164113,0.46101587882941575,-2.066942202696952,-1.4413923594987628,1.3781899341980868,0.9429949324403476,-0.2097653458272538,2,1
T00114,1,0.8650792949297244,-0.30684047825444344,-1.8552702866685036,-0.20352243257192415,2.3220808105892634,0.03166928727343299,0.0127220524917223,3,1
T00115,1,-0.1714159738660263,0.5390270090740336,0.7753867302594719,-0.44885563385492666,-0.4503259701062087,0.5658198141070855,0.27504004602677146,2,1
T00116,1,-0.37010462852181064,-0.5838435828544017,-2.0104235011216076,0.5589449985278407,1.1899179190503528,-0.922680852294186,1.0612621331851175,2,1
T00117,1,3.0358554579044132,-3.4521119367560513,-0.6687113295166184,1.9761397726106984,0.20563927161513812,0.41541839271818015,1.9712757012111073,1,0
T00118,1,-0.9480533657842144,0.31150796763806327,-2.295086966201946,-0.28047743025026106,0.376971984526448,-0.41498999892471566,0.4691552641830819,2,1
T00119,1,0.4743180175898026,1.0224029556642342,-0.8417606461601718,1.8382195268601915,1.6653835741824374,0.06605534465608665,-1.2224703203442522,3,1
T00120,1,2.7914855759913455,-0.3026012149363032,-0.39914279747247017,1.7649399735244946,0.6375178420206832,2.1951832446486,-1.283947286361002,3,1
T00121,1,1.6364993813143467,0.01559228280978546,0.03421705342015567,-1.0239426805452736,0.405319558597621,1.7853875618378714,1.638295862667857,3,1
T00122,1,-0.4348150422375944,1.5069883947300018,1.6117599568954144,1.374870159929838,1.890840742293059,0.34272754085923596,0.7584043100766888,3,1
T00123,1,1.6591409308524392,1.1922854848069342,-0.1208798526633697,1.011516247204749,1.2098730982778,0.6273197702882258,-0.8686158216353991,3,1
T00124,0,-2.794195166380206,-0.5535916027178559,-2.5535099687424907,0.6710925905140305,0.4886361760185546,-0.5003422855245563,1.1959058006635224,2,1
T00125,1,2.81447872979044,-2.383746724773151,-0.9498495033340116,-1.4591010579329435,0.8279465509286893,1.4949315598765418,-0.726148397180385,1,1
T00126,1,2.5533210000954942,1.1597366656628552,-0.5627212231290613,-2.3472777230489035,1.523371507132874,1.5422770753741055,-1.2786277061361735,3,1
T00127,1,3.0111771252373423,-2.195643217396521,0.78476350174477,0.4847289855655894,-0.6637498789713178,0.7772347599668901,-0.2756004256724083,1,1
T00128,1,-0.10032637554976748,0.54455491562447,-0.8792367807045997,1.1973398937423805,-0.11381008256732816,-0.48997063892467785,0.08268189045586127,3,1
T00129,1,0.7777364906292017,0.9069790380181753,0.35216882384741055,1.1058839633664082,-1.0848160365311026,1.575961283275285,-0.08924414536687286,3,1
T00130,1,0.8090184362812238,0.5434249220044396,-2.2766280200236255,-0.6464888656399418,1.7491279683665653,-0.4235195532999476,-0.11953341589346043,3,1
T00131,1,-0.420762257375355,0.4845023822401911,-1.6919802762766571,1.520265472539145,1.5326747789710955,0.29508469224676315,-1.6985480493615186,2,1
T00132,1,1.1856864453735674,1.736775178319776,1.1149502330647714,0.6357203337467184,0.08011039991175106,1.9790238258783608,0.28777285274315456,3,1
T00133,1,2.060273209218237,0.9011158767084018,-2.0092345872111914,-1.425432315191102,2.639937609541537,0.989066574334218,0.45845332275685857,3,1
T00134,1,1.6586151588244091,-1.0162133306238657,1.298758620148078,2.758536590710368,1.6658684866512212,2.278756528751746,0.7016161231205126,1,1
T00135,1,-0.2468650802645387,0.5132007743003563,0.5715163131062009,-2.0435855488311283,0.7894861429019459,1.2052411825465117,0.4881852871223128,2,1
T00136,1,-0.6930702667078097,1.0333161192382423,-0.6655105207959094,1.905790082315043,1.3503160569444643,1.3066797881915448,-0.2402106051783928,2,1
T00137,1,0.21762900157326587,-1.1912564503579268,-1.4133256245142771,-1.5364943507685982,1.7520454907914242,1.1357451578596267,-0.7591122406951866,1,1
T00138,1,-0.24550056142880272,-3.73890014754034,-1.2184046943161604,0.3380807371274818,1.597369273700184,-0.3219770608790713,0.94475478107095745,1,1
T00139,1,1.692827057287895,1.5991866353588131,0.32176071115815863,2.338034265120614,-0.923866743832086,2.344110630156754,-0.3616229997280236,3,1
T00140,1,2.602212392126255,-0.5596499395455994,-1.832964404949106,-0.2610118912988676,1.5011292893107684,1.3617630113828656,-0.10493038255749326,3,1
T00141,1,1.0686209256741006,0.6870717345447617,-0.5395112621630358,0.03360279059305322,-0.05002001762152763,2.2679485751883544,0.0716879783970441,3,1
T00142,1,-0.8605419842431848,-0.09288274419611268,-1.5468313475707836,-1.0665268630033684,0.0353045084521838,-0.44928691930896014,1.2740330501295392,2,1
T00143,1,1.176476763771272,-3.9761200487405186,-1.3089392461887115,0.48553486664946593,0.10516298022143766,0.15167837454612615,-1.926054294050959,1,1
T00144,1,-0.37241727371968386,0.44464814986409185,0.8643687951526318,-1.3437474195498296,0.9465286023872724,1.6462147489676984,-1.175545312590856,2,1
T00145,0,-1.812665780942475,-1.913759369437373,1.293886059565634,0.8282872077133345,1.3715522071033566,1.0846301319642162,0.20562083289378036,1,1
T00146,1,2.3190308469626566,-2.265826897837228,0.6930746375272402,0.49609508843089706,2.004280897472724,0.4743600805912228,0.6712065218262416,1,1
T00147,0,-2.628286066560703,0.25515252177097636,-0.01940173022024018,-1.3663259915387214,0.5458184685113017,0.26046039934551934,-1.4873637970174225,2,1
T00148,1,1.8496506273588111,1.2945177622981447,0.21302681617483576,-0.807086205203748,0.1525927179722324,-0.08781724355880893,-0.574687245479445,3,1
T00149,1,1.2248343799785786,0.9545017107396933,-1.4225434185785697,-1.3143323594933507,-0.7918973684558012,1.7783351671403091,-0.3919089589494203,3,1
T00150,1,1.3339779370170726,0.8981661784004027,0.7573422080139626,-1.0582214870587112,-0.5572360947437779,1.5062621954036748,-0.27222909676673474,3,1
T00151,1,0.4010928840714226,0.0918104126025884,-1.8715333962910257,-1.116407597705306,0.5749482757735651,-0.14838339393708275,-1.185158822276826,3,1
T00152,1,1.6410074951487013,0.5591010560436217,-0.4670265103392855,0.4561776233438118,1.3578265161606304,-0.8101065703121604,2.2993631027066193,3,1
T00153,1,0.747446809409353,-0.7054461211887721,1.012196347821821,0.4435980601171874,1.579379940880901,2.299073154436541,-0.0038041545387218,1,1
T00154,1,-0.46704912217780886,-2.7749131470636748,2.482124091227586,-0.7613701574384222,2.018945650815919,0.06973446373874048,1.3890353806123472,1,1
T00155,1,-1.305098654339332,0.08323379215018968,-1.2518520145145744,1.3238596979011388,0.2753527487819874,0.4537601793877084,-0.3871646268898477,2,1
T00156,1,0.770349065630468,1.261896161926485,1.4580541987428444,-0.1856018558716554,0.9868436257597925,0.6222114367032413,1.150425117231996,3,1
T00157,1,0.3966196340620754,-0.11532390488473653,0.6425713456583906,1.5752964142468768,2.261215611894868,-0.23208845277941093,-0.28847809157968807,3,1
T00158,1,0.14670513128175833,0.18801443729334305,-1.388215269756952,-1.1435037467300735,1.1781397012301331,1.4978327256898225,-0.31111014870370474,3,1
T00159,1,1.87803613670825,-1.4432615859868687,-1.2187927806004806,1.778823738117168,0.4907413793721595,0.15756418653060433,-2.151158201673511,1,1
T00160,0,-1.815180311059447,-0.7737724151744639,-2.411450342317578,-2.9150089503565235,0.687066973367042,0.06912877261172179,0.23239292597187833,2,1
T00161,1,-1.3485493242045363,0.05309574127912003,-1.4766568407034768,1.2856324931181164,-1.0696802001349908,1.5535824993227845,1.5337375369877218,2,1
T00162,0,-1.8014963785986668,-3.732228920093253,2.73009330563316,-1.0874838214367786,0.8612864244381733,0.8213469407259754,0.6293013759812109,1,1
T00163,1,1.367062191483633,-1.480853422018862,0.9670825849933136,-1.4425321409077696,0.11911033766004742,1.005060297361268,0.788515609578496,1,1
T00164,1,1.5932242055352566,0.925091681407259,-1.1266261787025122,1.929085090773132,0.3573060150868239,0.6584905191717362,0.7909596733979438,3,1
T00165,1,1.5719457515658313,1.0873826718286228,0.4482038695302286,-2.1515302708705555,0.609081485314815,0.8082574758563366,1.9941143857031287,3,1
T00166,0,-1.9609373711988507,-2.802296814832976,-1.8508809649186335,-1.5406394519438622,2.4948518827730743,1.1778266182932835,-0.45061005125131726,1,1
T00167,0,-2.241813625945444,1.1931298116254596,2.8679778316992346,-1.255135789593329,0.20850584725905277,1.196081048322704,-0.11574556162098903,2,1
T00168,1,-0.9835978357156916,0.2337910009176029,0.7286636066844474,-0.34630621175758053,2.2687535611287135,1.019475317869268,-0.18973336243630912,2,1
T00169,1,-1.2573414472869662,0.6817783031926974,0.7550645193096628,-1.5949906051136236,1.8919665964838737,0.6141695924329464,-0.30181198923553465,2,1
T00170,0,-2.654736084355409,0.9612887686040562,1.410997126193866,0.6339567806425398,1.78159468804014,0.7471121487242943,-0.29816205649431243,2,1
T00171,1,-0.4496285940552797,0.713251194683749,-1.6906872223441,0.886192754106847,0.6677159554798534,2.462634397472629,-0.7763694390902579,2,1
T00172,0,-1.8382281513388503,0.8484740393044141,0.6733412543016413,0.9081327542607722,1.114852094840599,0.2622356785443936,-0.7850906900035682,2,1
T00173,1,0.25671854199563404,0.7701539401362754,-1.9915375797731325,1.608288575396953,0.47918732790387375,-0.384253809080138,-1.9955222115259044,3,1
T00174,1,0.6983812168929792,0.7249311956832294,-1.5063840587669872,0.6829772784662623,1.014297251235408,0.20263072113526295,-1.500131490541004,3,1
T00175,1,2.048794993234999,1.4311680036029522,-0.4497357470196607,-0.5019932682133043,0.00798519643020911,1.2255615546293912,-0.560221688607221,3,1
T00176,1,0.9068463349075666,-0.01882599546097422,-3.7043272277007895,1.0782205174370303,-0.22988951133544464,0.5972376884860443,-1.0290750954001835,3,1
T00177,1,0.12145050961855912,1.0133659594405984,0.8034181550947731,-0.9468617903154688,0.6478998220339514,0.5576905858187566,0.614315696839885,3,1
T00178,0,-2.314991838128543,0.19733909300784752,-0.345214506334442,0.9920271070569082,-0.8530911421923328,1.9426271656520115,1.849208502532352,2,1
T00179,1,1.630444765682426,-3.210120840542333,-1.2756735905307022,1.6273144017849324,0.4670094328224691,-0.8354725541677219,-0.10828714859690572,1,1
T00180,1,0.28837302162681855,1.333375572411673,0.16333458551026436,2.420367297206397,0.7374269796483539,1.51968258653805,0.1063730055337705,3,1
T00181,1,1.5605185592534567,0.8515823774520613,-0.5545003800919285,1.005420644374983,-1.7692943450043968,1.2178553237834735,0.4780388203864797,3,1
T00182,1,-0.20436926135297753,1.3668253935105752,0.6633983251075735,2.371774559630049,2.764389053562856,-0.4390957791467622,0.12756221302693263,3,1
T00183,1,0.5592576223378235,-0.9013218442432664,0.08983827949292558,1.797762259833088,2.0641930111575526,0.5930537851254539,-0.40375875279594087,1,1
T00184,1,2.136697989427171,1.883849461438994,1.879338551793043,2.094250089718965,-0.1047843866609116,0.4814601248298223,0.6259988583804319,3,1
T00185,1,1.9204616889819728,0.3884024394124009,-1.671699255901813,-0.6270514225054412,-1.1073472331962155,0.23412789221873953,1.408437076928946,3,1
